ID,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Discount_Level,Complaint_Ratio,Loyal_Customer,Shipping_Efficiency,Cost_Per_Weight
283,3,0,3,3,155,3,1,0,29,1712,1,0,0.75,0,0.75,0.0905373831775701
284,4,0,5,4,165,3,1,0,20,1150,1,2,1.25,0,0.6666666666666666,0.14347826086956522
285,0,0,5,5,230,3,1,0,32,3249,1,0,1.25,0,0.8333333333333334,0.07079101261926747
286,1,0,2,4,181,4,2,1,13,2309,1,2,0.4,1,1.3333333333333333,0.07838891294932872
287,2,0,5,3,234,2,1,0,55,3308,1,3,1.6666666666666667,0,0.5,0.07073760580411124
288,4,0,4,4,149,3,1,1,34,1977,1,0,1.0,0,0.8,0.0753667172483561
289,3,0,5,5,156,2,1,1,44,1561,1,3,1.6666666666666667,0,0.8333333333333334,0.09993593850096093
290,4,0,4,2,172,3,2,0,59,1858,1,3,1.0,0,0.4,0.09257265877287406
291,0,0,4,4,270,3,1,1,12,3279,1,2,1.0,0,0.8,0.08234217749313816
292,1,2,4,1,206,3,2,1,23,3807,1,0,1.0,0,0.2,0.05411084843708957
293,2,2,4,3,211,4,2,1,40,3106,1,0,0.8,1,0.6,0.06793303283966516
294,4,2,3,2,136,4,1,1,62,1090,1,3,0.6,1,0.5,0.12477064220183487
295,3,2,5,1,186,2,0,0,52,3981,1,3,1.6666666666666667,0,0.16666666666666666,0.04672192916352675
296,4,2,3,1,202,2,2,1,62,3398,1,3,1.0,0,0.25,0.0594467333725721
297,0,2,4,2,183,3,2,0,12,3646,1,2,1.0,0,0.4,0.05019199122325837
298,1,2,4,4,232,2,1,1,36,2861,1,0,1.3333333333333333,0,0.8,0.08109052778748689
299,2,2,4,2,147,4,2,1,52,1129,1,3,0.8,1,0.4,0.13020372010628875
300,4,2,4,3,136,3,2,1,20,1531,1,2,1.0,0,0.6,0.08883082952318747
301,3,2,5,3,127,3,1,0,43,1446,1,3,1.25,0,0.5,0.08782849239280774
302,4,2,4,5,202,2,2,1,35,3695,1,0,1.3333333333333333,0,1.0,0.05466847090663058
303,0,2,3,4,241,2,1,1,57,3671,1,3,1.0,0,1.0,0.06564968673385999
304,1,2,4,3,222,2,2,1,55,3833,1,3,1.3333333333333333,0,0.6,0.057918079833028956
305,2,2,3,2,183,4,2,0,12,2777,1,2,0.6,1,0.5,0.0658984515664386
306,4,2,4,4,249,3,2,0,36,3769,1,0,1.0,0,0.8,0.06606526930220218
307,3,2,3,1,243,4,0,1,59,3838,1,3,0.6,1,0.25,0.06331422615945805
308,4,2,3,3,163,3,2,1,9,1257,1,1,0.75,0,0.75,0.12967382657120127
309,0,2,4,2,165,2,0,1,11,1596,1,2,1.3333333333333333,0,0.4,0.10338345864661654
310,1,2,5,5,266,3,2,0,53,3089,1,3,1.25,0,0.8333333333333334,0.08611201035933959
311,2,2,3,4,193,2,2,1,48,3909,1,3,1.0,0,1.0,0.04937324123816833
312,4,2,3,2,154,3,1,0,56,1136,1,3,0.75,0,0.5,0.13556338028169015
313,3,2,3,3,140,3,2,1,51,1046,1,3,0.75,0,0.75,0.1338432122370937
314,4,2,4,3,272,3,2,1,38,3705,1,0,1.0,0,0.6,0.07341430499325236
315,0,2,4,2,143,6,2,1,20,1654,1,2,0.5714285714285714,1,0.4,0.08645707376058041
316,1,2,4,2,138,3,1,0,30,1805,1,0,1.0,0,0.4,0.07645429362880886
317,2,2,4,2,238,2,0,1,17,3358,1,2,1.3333333333333333,0,0.4,0.07087552114353782
318,4,2,4,5,273,4,2,0,31,2373,1,0,0.8,1,1.0,0.11504424778761062
319,3,2,3,1,200,2,2,1,27,2551,1,0,1.0,0,0.25,0.07840062720501764
320,4,2,4,5,213,4,1,1,39,2381,1,0,0.8,1,1.0,0.08945821083578329
321,0,2,3,4,224,2,2,0,15,2701,1,2,1.0,0,1.0,0.08293224731580896
322,1,2,4,5,141,3,2,1,12,1672,1,2,1.0,0,1.0,0.08433014354066985
323,2,2,3,3,150,3,1,1,46,1040,1,3,0.75,0,0.75,0.14423076923076922
324,4,2,3,1,192,2,1,1,33,2818,1,0,1.0,0,0.25,0.06813342796309439
325,3,2,5,1,279,4,2,0,24,3440,1,0,1.0,1,0.16666666666666666,0.0811046511627907
326,4,2,3,4,246,3,2,1,30,3748,1,0,0.75,0,1.0,0.06563500533617929
327,0,2,3,4,173,3,2,1,52,1587,1,3,0.75,0,1.0,0.1090107120352867
328,1,2,4,4,233,4,2,0,59,2358,1,3,0.8,1,0.8,0.09881255301102629
329,2,2,5,1,274,2,2,1,24,2423,1,0,1.6666666666666667,0,0.16666666666666666,0.1130829550144449
330,4,2,4,5,243,4,2,0,41,2782,1,3,0.8,1,1.0,0.0873472322070453
331,3,2,3,4,197,3,2,0,56,3427,1,3,0.75,0,1.0,0.05748468047855267
332,4,2,4,3,140,3,0,0,46,1072,1,3,1.0,0,0.6,0.13059701492537312
333,0,2,3,5,215,3,2,0,22,2585,1,0,0.75,0,1.25,0.08317214700193423
334,1,2,3,4,211,3,2,1,8,3710,1,1,0.75,0,1.0,0.056873315363881405
335,2,2,4,2,220,5,1,1,33,2854,1,0,0.6666666666666666,1,0.4,0.07708479327259986
336,4,2,3,1,194,4,1,1,64,2026,1,3,0.6,1,0.25,0.09575518262586377
337,3,2,5,1,262,3,2,0,58,3599,1,3,1.25,0,0.16666666666666666,0.07279799944429008
338,4,2,4,4,201,2,1,0,1,3147,1,1,1.3333333333333333,0,0.8,0.06387035271687322
339,0,2,3,5,261,3,2,1,15,2989,1,2,0.75,0,1.25,0.08732017397122784
340,1,2,4,4,191,6,1,0,60,3425,1,3,0.5714285714285714,1,0.8,0.055766423357664234
341,2,2,2,5,255,5,2,0,53,3775,1,3,0.3333333333333333,1,1.6666666666666667,0.06754966887417219
342,4,2,3,2,169,2,0,1,30,1698,1,0,1.0,0,0.5,0.09952885747938751
343,3,2,4,5,162,2,2,1,64,1918,1,3,1.3333333333333333,0,1.0,0.08446298227320125
344,4,2,2,5,248,6,1,0,62,2750,1,3,0.2857142857142857,1,1.6666666666666667,0.09018181818181818
345,0,2,5,3,197,4,1,0,2,2222,1,1,1.0,1,0.5,0.08865886588658865
346,1,2,5,1,264,3,1,1,6,2882,1,1,1.25,0,0.16666666666666666,0.0916030534351145
347,2,2,5,5,260,2,2,0,55,2791,1,3,1.6666666666666667,0,0.8333333333333334,0.09315657470440702
348,4,2,5,3,186,2,2,0,58,2259,1,3,1.6666666666666667,0,0.5,0.08233731739707835
349,3,2,4,5,233,4,1,0,44,2551,1,3,0.8,1,1.0,0.09133673069384556
350,4,2,5,1,161,3,1,1,47,1954,1,3,1.25,0,0.16666666666666666,0.08239508700102355
351,0,2,4,5,188,3,1,0,13,2409,1,2,1.0,0,1.0,0.07804068078040681
352,1,2,5,5,171,2,2,0,22,1695,1,0,1.6666666666666667,0,0.8333333333333334,0.10088495575221239
353,2,2,2,2,267,3,2,1,15,2481,1,2,0.5,0,0.6666666666666666,0.10761789600967352
354,4,2,4,3,255,2,0,1,47,2956,1,3,1.3333333333333333,0,0.6,0.08626522327469553
355,3,2,3,2,132,3,1,0,56,1303,1,3,0.75,0,0.5,0.10130468150422103
356,4,2,5,1,266,3,1,0,31,3157,1,0,1.25,0,0.16666666666666666,0.08425720620842572
357,0,2,3,4,198,2,1,1,25,2774,1,0,1.0,0,1.0,0.07137707281903388
358,1,2,2,3,247,2,2,0,62,3127,1,3,0.6666666666666666,0,1.0,0.07898944675407739
359,2,2,3,1,140,3,2,0,65,1291,1,3,0.75,0,0.25,0.10844306738962045
360,4,2,4,3,131,5,1,1,6,1659,1,1,0.6666666666666666,1,0.6,0.07896323086196504
361,3,2,5,2,246,3,2,1,49,3236,1,3,1.25,0,0.3333333333333333,0.07601977750309023
362,4,2,3,2,159,3,2,0,4,1681,1,1,0.75,0,0.5,0.09458655562165377
363,0,2,3,5,203,2,2,1,61,3642,1,3,1.0,0,1.25,0.055738605161998904
364,1,2,4,3,187,4,0,0,29,3141,1,0,0.8,1,0.6,0.05953517987901942
365,2,2,6,2,146,3,1,0,62,1936,1,3,1.5,0,0.2857142857142857,0.07541322314049587
366,4,2,3,2,234,3,2,1,39,2099,1,0,0.75,0,0.5,0.11148165793234874
367,3,2,3,4,122,3,0,0,15,1354,1,2,0.75,0,1.0,0.09010339734121123
368,4,2,3,3,135,3,1,1,8,1074,1,1,0.75,0,0.75,0.12569832402234637
369,0,2,3,5,103,3,1,1,3,1403,1,1,0.75,0,1.25,0.07341411261582323
370,1,2,3,5,257,3,2,0,19,2173,1,2,0.75,0,1.25,0.11826967326277037
371,2,2,4,3,169,2,1,1,2,1399,1,1,1.3333333333333333,0,0.6,0.12080057183702644
372,4,2,4,5,159,3,2,1,18,1808,1,2,1.0,0,1.0,0.08794247787610619
373,3,2,4,5,188,3,1,1,38,3031,1,0,1.0,0,1.0,0.062025734081161334
374,4,2,5,1,136,3,2,1,19,1420,1,2,1.25,0,0.16666666666666666,0.09577464788732394
375,0,2,5,1,227,3,1,0,19,3007,1,2,1.25,0,0.16666666666666666,0.07549052211506485
376,1,2,3,5,262,2,1,0,53,3275,1,3,1.0,0,1.25,0.08
377,2,2,2,3,157,2,1,1,45,1965,1,3,0.6666666666666666,0,1.0,0.07989821882951655
378,4,2,5,3,238,2,2,0,21,2053,1,0,1.6666666666666667,0,0.5,0.11592791037506088
379,3,2,3,5,152,3,1,1,43,1282,1,3,0.75,0,1.25,0.11856474258970359
380,4,2,3,2,201,3,2,1,5,2040,1,1,0.75,0,0.5,0.09852941176470588
381,0,2,3,4,148,2,1,1,54,1778,1,3,1.0,0,1.0,0.08323959505061868
382,1,2,5,2,199,4,1,0,59,2885,1,3,1.0,1,0.3333333333333333,0.06897746967071057
383,2,2,5,4,215,2,1,0,45,3501,1,3,1.6666666666666667,0,0.6666666666666666,0.0614110254213082
384,4,2,4,5,175,2,1,1,40,1270,1,0,1.3333333333333333,0,1.0,0.1377952755905512
385,3,1,4,3,236,2,0,1,23,3123,1,0,1.3333333333333333,0,0.6,0.07556836375280179
386,4,1,2,5,182,2,2,0,57,2896,1,3,0.6666666666666666,0,1.6666666666666667,0.06284530386740332
387,0,1,3,1,251,3,2,1,42,3698,1,3,0.75,0,0.25,0.0678745267712277
388,1,1,5,2,173,3,1,0,7,1855,1,1,1.25,0,0.3333333333333333,0.09326145552560647
389,2,1,4,3,225,3,1,0,62,2587,1,3,1.0,0,0.6,0.08697332817935834
390,4,1,4,2,167,4,1,0,20,1705,1,2,0.8,1,0.4,0.09794721407624633
391,3,1,4,1,259,3,1,1,20,2154,1,2,1.0,0,0.2,0.1202414113277623
392,4,1,4,1,178,3,2,0,63,1573,1,3,1.0,0,0.2,0.11315956770502225
393,0,1,4,4,178,4,2,0,13,1614,1,2,0.8,1,0.8,0.11028500619578686
394,1,1,5,4,169,2,1,0,20,1765,1,2,1.6666666666666667,0,0.6666666666666666,0.09575070821529745
395,2,1,3,2,272,2,1,1,33,2321,1,0,1.0,0,0.5,0.11719086600603189
396,4,1,4,4,183,3,1,1,29,3251,1,0,1.0,0,0.8,0.05629037219317133
397,3,1,3,4,205,3,1,0,10,2728,1,1,0.75,0,1.0,0.07514662756598241
398,4,1,2,1,123,4,1,0,53,1036,1,3,0.4,1,0.3333333333333333,0.11872586872586872
399,0,1,4,3,152,3,1,1,58,1453,1,3,1.0,0,0.6,0.10461114934618032
400,1,1,3,1,220,2,0,0,40,3773,1,0,1.0,0,0.25,0.05830903790087463
401,2,1,4,3,134,3,1,1,51,1965,1,3,1.0,0,0.6,0.06819338422391857
402,4,1,3,2,217,2,0,1,19,2992,1,2,1.0,0,0.5,0.07252673796791444
403,3,1,3,2,265,3,1,0,49,2791,1,3,0.75,0,0.5,0.0949480472948764
404,4,1,4,2,249,5,2,1,36,3836,1,0,0.6666666666666666,1,0.4,0.06491136600625652
405,0,1,5,3,213,4,2,0,50,2003,1,3,1.0,1,0.5,0.10634048926610085
406,1,1,2,2,124,3,1,0,56,1494,1,3,0.5,0,0.6666666666666666,0.08299866131191433
407,2,0,4,1,180,2,1,1,23,1193,1,0,1.3333333333333333,0,0.2,0.15088013411567477
408,4,0,4,5,193,3,2,1,65,2267,1,3,1.0,0,1.0,0.08513453903837671
409,3,0,3,2,192,3,2,1,43,3339,1,3,0.75,0,0.5,0.05750224618149147
410,4,0,2,5,166,3,2,1,3,1832,1,1,0.5,0,1.6666666666666667,0.0906113537117904
411,0,0,3,2,264,3,2,1,5,3861,1,1,0.75,0,0.5,0.06837606837606838
412,1,0,3,4,200,2,2,1,14,3528,1,2,1.0,0,1.0,0.05668934240362812
413,2,0,4,3,142,4,2,1,12,1396,1,2,0.8,1,0.6,0.1017191977077364
414,4,0,4,1,215,2,1,1,32,3066,1,0,1.3333333333333333,0,0.2,0.07012393998695368
415,3,0,2,1,218,2,1,1,15,2745,1,2,0.6666666666666666,0,0.3333333333333333,0.07941712204007285
416,4,0,3,2,115,3,1,0,27,1814,1,0,0.75,0,0.5,0.06339581036383682
417,0,0,4,3,159,3,1,1,33,1330,1,0,1.0,0,0.6,0.11954887218045113
418,1,0,5,5,133,3,1,1,63,1218,1,3,1.25,0,0.8333333333333334,0.10919540229885058
419,2,0,5,2,178,3,1,1,48,1517,1,3,1.25,0,0.3333333333333333,0.11733684904416612
420,4,0,4,2,134,2,1,0,43,1714,1,3,1.3333333333333333,0,0.4,0.07817969661610269
421,3,0,3,1,184,5,2,0,58,2544,1,3,0.5,1,0.25,0.07232704402515723
422,4,0,4,2,251,2,2,1,24,2405,1,0,1.3333333333333333,0,0.4,0.10436590436590437
423,0,0,3,2,141,3,1,1,7,1933,1,1,0.75,0,0.5,0.07294361096740817
424,1,0,4,4,229,2,2,1,45,3776,1,3,1.3333333333333333,0,0.8,0.060646186440677964
425,2,0,4,1,203,4,1,1,34,3813,1,0,0.8,1,0.2,0.05323891948596905
426,4,0,4,3,158,3,2,0,57,1911,1,3,1.0,0,0.6,0.08267922553636839
427,3,0,3,4,167,3,2,1,52,1755,1,3,0.75,0,1.0,0.09515669515669516
428,4,0,5,4,197,4,1,0,40,3303,1,0,1.0,1,0.6666666666666666,0.05964274901604602
429,0,2,2,2,140,3,1,0,19,1806,1,2,0.5,0,0.6666666666666666,0.07751937984496124
430,1,2,5,1,205,2,2,1,27,3569,1,0,1.6666666666666667,0,0.16666666666666666,0.05743905855982068
431,2,2,5,5,208,3,1,0,45,2018,1,3,1.25,0,0.8333333333333334,0.10307234886025768
432,4,2,4,2,96,3,1,1,22,1294,1,0,1.0,0,0.4,0.07418856259659969
433,3,2,6,4,205,3,1,0,44,2064,1,3,1.5,0,0.5714285714285714,0.09932170542635659
434,4,2,4,2,215,3,2,0,48,2953,1,3,1.0,0,0.4,0.07280731459532679
435,0,2,4,1,216,3,1,0,43,2643,1,3,1.0,0,0.2,0.08172531214528944
436,1,2,3,1,112,2,0,1,22,1846,1,0,1.0,0,0.25,0.06067172264355363
437,2,2,5,4,222,3,1,0,20,3632,1,2,1.25,0,0.6666666666666666,0.06112334801762115
438,4,2,5,2,186,3,2,0,15,2153,1,2,1.25,0,0.3333333333333333,0.08639108221086855
439,3,2,3,5,241,3,2,1,48,2841,1,3,0.75,0,1.25,0.0848292854628652
440,4,2,3,3,172,3,1,0,58,1269,1,3,0.75,0,0.75,0.1355397951142632
441,0,2,3,5,251,2,0,1,23,2426,1,0,1.0,0,1.25,0.10346248969497114
442,1,2,5,3,190,3,0,1,45,2628,1,3,1.25,0,0.5,0.07229832572298325
443,2,2,4,3,186,2,2,0,48,2805,1,3,1.3333333333333333,0,0.6,0.06631016042780749
444,4,2,4,4,207,2,2,1,35,2596,1,0,1.3333333333333333,0,0.8,0.07973805855161788
445,3,2,3,3,135,3,1,0,19,1366,1,2,0.75,0,0.75,0.09882869692532943
446,4,2,4,4,189,2,2,0,18,2955,1,2,1.3333333333333333,0,0.8,0.06395939086294417
447,0,2,4,4,173,5,2,0,51,1691,1,3,0.6666666666666666,1,0.8,0.1023063276167948
448,1,2,3,4,194,3,2,1,3,2169,1,1,0.75,0,1.0,0.08944213923467036
449,2,2,3,1,183,3,1,1,19,3018,1,2,0.75,0,0.25,0.06063618290258449
450,4,2,4,3,140,2,1,0,22,1248,1,0,1.3333333333333333,0,0.6,0.11217948717948718
451,3,2,4,4,244,3,2,0,55,2782,1,3,1.0,0,0.8,0.08770668583752696
452,4,2,2,3,189,4,1,1,34,3355,1,0,0.4,1,1.0,0.05633383010432191
453,0,2,3,2,157,2,2,1,53,1390,1,3,1.0,0,0.5,0.11294964028776978
454,1,2,4,1,275,10,2,0,23,2726,1,0,0.36363636363636365,1,0.2,0.10088041085840059
455,2,2,4,5,133,3,1,0,53,1467,1,3,1.0,0,1.0,0.09066121336059986
456,4,2,4,1,149,3,2,1,54,1178,1,3,1.0,0,0.2,0.1264855687606112
457,3,2,3,3,254,2,0,1,17,3153,1,2,1.0,0,0.75,0.08055819854107199
458,4,2,3,4,145,8,1,0,15,1429,1,2,0.3333333333333333,1,1.0,0.10146955913226033
459,0,2,3,2,179,5,1,0,52,1991,1,3,0.5,1,0.5,0.08990457056755399
460,1,2,5,2,168,3,1,1,26,1526,1,0,1.25,0,0.3333333333333333,0.11009174311926606
461,2,2,4,1,202,3,2,0,18,3940,1,2,1.0,0,0.2,0.051269035532994923
462,4,2,3,4,220,7,1,1,43,2620,1,3,0.375,1,1.0,0.08396946564885496
463,3,2,3,4,244,8,1,1,1,2703,1,1,0.3333333333333333,1,1.0,0.09027007029226786
464,4,2,4,2,186,7,2,0,40,3111,1,0,0.5,1,0.4,0.05978784956605593
465,0,2,5,2,263,8,2,1,24,3139,1,0,0.5555555555555556,1,0.3333333333333333,0.08378464479133482
466,1,2,3,2,294,4,1,0,15,1318,1,2,0.6,1,0.5,0.22306525037936267
467,2,2,3,5,226,2,2,0,2,1043,1,1,1.0,0,1.25,0.21668264621284755
468,4,2,4,4,173,5,2,0,2,1175,1,1,0.6666666666666666,1,0.8,0.1472340425531915
469,3,2,3,5,194,3,2,0,10,2277,1,1,0.75,0,1.25,0.08519982433025912
470,4,2,3,5,183,3,1,0,2,3459,1,1,0.75,0,1.25,0.05290546400693842
471,0,2,4,1,140,2,1,1,61,1770,1,3,1.3333333333333333,0,0.2,0.07909604519774012
472,1,2,4,3,244,3,2,1,8,3318,1,1,1.0,0,0.6,0.07353827606992164
473,2,2,2,2,189,4,1,1,9,3413,1,1,0.4,1,0.6666666666666666,0.055376501611485496
474,4,2,3,1,157,2,2,0,39,1525,1,0,1.0,0,0.25,0.10295081967213114
475,3,2,4,3,275,10,2,1,10,2093,1,1,0.36363636363636365,1,0.6,0.13139034878165312
476,4,2,4,5,133,3,1,1,59,1092,1,3,1.0,0,1.0,0.12179487179487179
477,0,2,4,2,149,3,2,1,26,1863,1,0,1.0,0,0.4,0.07997852925389157
478,1,2,3,4,254,2,0,0,41,3973,1,3,1.0,0,1.0,0.0639315378806947
479,2,2,3,4,145,8,1,0,24,1594,1,0,0.3333333333333333,1,1.0,0.09096612296110414
480,4,2,3,5,179,5,1,1,56,1113,1,3,0.5,1,1.25,0.16082659478885894
481,3,2,5,4,168,3,1,0,13,1317,1,2,1.25,0,0.6666666666666666,0.1275626423690205
482,4,2,4,5,202,3,2,0,46,3181,1,3,1.0,0,1.0,0.0635020433825841
483,0,2,3,3,220,7,1,1,25,2141,1,0,0.375,1,0.75,0.10275572162540869
484,1,2,3,2,244,8,1,0,50,3562,1,3,0.3333333333333333,1,0.5,0.06850084222346996
485,2,2,4,3,186,7,2,0,30,2062,1,0,0.5,1,0.6,0.09020368574199807
486,4,2,5,5,263,8,2,0,9,2236,1,1,0.5555555555555556,1,0.8333333333333334,0.11762075134168157
487,3,2,3,1,294,4,1,0,25,1498,1,0,0.6,1,0.25,0.19626168224299065
488,4,2,4,1,139,3,1,0,56,1811,1,3,1.0,0,0.2,0.07675317504141359
489,0,2,7,5,192,3,1,1,46,1550,1,3,1.75,0,0.625,0.12387096774193548
490,1,2,3,3,235,3,1,1,5,3065,1,1,0.75,0,0.75,0.0766721044045677
491,2,2,2,1,176,3,1,0,15,1996,1,2,0.5,0,0.3333333333333333,0.08817635270541083
492,4,2,5,4,224,3,1,0,34,2627,1,0,1.25,0,0.6666666666666666,0.0852683669585078
493,3,2,3,4,128,3,2,0,51,1524,1,3,0.75,0,1.0,0.08398950131233596
494,4,2,5,4,226,5,1,1,47,2240,1,3,0.8333333333333334,1,0.6666666666666666,0.10089285714285715
495,0,2,5,1,160,5,2,0,16,1526,1,2,0.8333333333333334,1,0.16666666666666666,0.10484927916120576
496,1,2,3,1,197,5,1,1,45,2224,1,3,0.5,1,0.25,0.08857913669064749
497,2,2,4,2,216,3,1,0,12,2273,1,2,1.0,0,0.4,0.0950285965684118
498,4,2,4,4,199,2,1,1,9,3075,1,1,1.3333333333333333,0,0.8,0.06471544715447154
499,3,2,5,5,271,2,1,1,27,3957,1,0,1.6666666666666667,0,0.8333333333333334,0.06848622693960071
500,4,2,5,1,201,3,1,0,47,2657,1,3,1.25,0,0.16666666666666666,0.07564922845314265
501,0,2,3,4,212,2,1,1,33,2021,1,0,1.0,0,1.0,0.10489856506679862
502,1,2,3,2,177,3,1,1,10,1641,1,1,0.75,0,0.5,0.10786106032906764
503,2,2,3,4,191,4,2,0,43,2903,1,3,0.6,1,1.0,0.06579400620048226
504,4,2,3,2,174,3,1,1,30,1986,1,0,0.75,0,0.5,0.08761329305135952
505,3,2,5,3,162,2,1,0,14,1045,1,2,1.6666666666666667,0,0.5,0.15502392344497606
506,4,2,3,1,219,2,1,0,39,2696,1,0,1.0,0,0.25,0.08123145400593472
507,0,2,4,4,155,3,2,0,35,1421,1,0,1.0,0,0.8,0.10907811400422238
508,1,2,5,3,230,3,2,0,3,2923,1,1,1.25,0,0.5,0.07868628121792678
509,2,2,4,5,192,2,2,0,36,2497,1,0,1.3333333333333333,0,1.0,0.07689227072486984
510,4,2,5,2,235,3,1,1,14,2984,1,2,1.25,0,0.3333333333333333,0.07875335120643431
511,3,2,3,2,200,3,1,1,46,3642,1,3,0.75,0,0.5,0.054914881933003847
512,4,2,5,2,172,3,2,1,65,1667,1,3,1.25,0,0.3333333333333333,0.10317936412717456
513,0,2,5,4,160,4,1,0,6,1603,1,1,1.0,1,0.6666666666666666,0.09981285090455397
514,1,2,5,3,250,5,1,1,12,2722,1,2,0.8333333333333334,1,0.5,0.09184423218221896
515,2,2,4,2,174,3,1,1,9,1682,1,1,1.0,0,0.4,0.10344827586206896
516,4,2,3,2,204,3,0,0,54,3608,1,3,0.75,0,0.5,0.0565410199556541
517,3,2,3,5,274,3,2,0,51,3476,1,3,0.75,0,1.25,0.07882623705408516
518,4,2,5,5,262,2,2,0,62,3744,1,3,1.6666666666666667,0,0.8333333333333334,0.06997863247863248
519,0,2,4,5,138,3,2,1,23,1785,1,0,1.0,0,1.0,0.0773109243697479
520,1,2,3,1,215,3,2,0,2,3873,1,1,0.75,0,0.25,0.055512522592305706
521,2,2,3,1,145,2,1,0,34,1773,1,0,1.0,0,0.25,0.08178228990411732
522,4,1,4,5,149,2,2,1,56,1141,1,3,1.3333333333333333,0,1.0,0.13058720420683612
523,3,1,6,5,212,2,2,1,38,2359,1,0,2.0,0,0.7142857142857143,0.08986858838490885
524,4,1,3,1,155,3,2,0,47,1193,1,3,0.75,0,0.25,0.12992455993294216
525,0,1,5,2,154,3,1,1,40,1238,1,0,1.25,0,0.3333333333333333,0.12439418416801293
526,1,1,3,3,249,3,2,1,51,2173,1,3,0.75,0,0.75,0.1145881270133456
527,2,1,5,1,206,2,1,1,2,3490,1,1,1.6666666666666667,0,0.16666666666666666,0.05902578796561605
528,4,1,4,5,235,3,2,0,22,2015,1,0,1.0,0,1.0,0.11662531017369727
529,3,1,5,5,261,3,2,0,8,3257,1,1,1.25,0,0.8333333333333334,0.08013509364445809
530,4,1,6,1,243,4,0,0,22,3537,1,0,1.2,1,0.14285714285714285,0.06870229007633588
531,0,1,3,2,237,2,0,1,26,3103,1,0,1.0,0,0.5,0.0763776990009668
532,1,1,2,4,179,2,1,0,19,1900,1,2,0.6666666666666666,0,1.3333333333333333,0.09421052631578947
533,2,1,4,3,192,3,1,0,43,3498,1,3,1.0,0,0.6,0.0548885077186964
534,4,1,3,1,141,3,2,0,39,1838,1,0,0.75,0,0.25,0.07671381936887922
535,3,1,3,2,245,3,1,0,61,2188,1,3,0.75,0,0.5,0.11197440585009141
536,4,1,4,4,177,4,2,0,32,1774,1,0,0.8,1,0.8,0.09977452085682074
537,0,1,2,3,154,4,0,0,17,1897,1,2,0.4,1,1.0,0.08118081180811808
538,1,1,4,4,228,3,2,0,12,3359,1,2,1.0,0,0.8,0.06787734444775231
539,2,1,3,3,207,6,0,0,24,3702,1,0,0.42857142857142855,1,0.75,0.055915721231766614
540,4,1,4,4,266,4,2,0,33,2701,1,0,0.8,1,0.8,0.09848204368752314
541,3,1,3,3,172,3,2,0,42,1707,1,3,0.75,0,0.75,0.10076157000585823
542,4,1,4,3,142,3,1,0,35,1512,1,0,1.0,0,0.6,0.09391534391534391
543,0,1,4,5,218,3,1,0,40,3200,1,0,1.0,0,1.0,0.068125
544,1,0,3,3,231,2,1,1,46,2962,1,3,1.0,0,0.75,0.07798784604996624
545,2,0,4,2,180,3,1,0,47,1434,1,3,1.0,0,0.4,0.12552301255230125
546,4,0,3,1,168,3,1,1,46,1886,1,3,0.75,0,0.25,0.08907741251325557
547,3,0,5,5,147,4,0,0,42,1642,1,3,1.0,1,0.8333333333333334,0.08952496954933009
548,4,0,5,4,245,5,1,1,6,3592,1,1,0.8333333333333334,1,0.6666666666666666,0.06820712694877505
549,0,0,2,4,182,3,2,1,47,3792,1,3,0.5,0,1.3333333333333333,0.047995780590717296
550,1,0,3,4,176,3,2,0,8,1567,1,1,0.75,0,1.0,0.11231652839821314
551,2,0,5,3,197,4,2,0,51,2917,1,3,1.0,1,0.5,0.06753513884127528
552,4,0,3,5,233,3,2,1,52,3519,1,3,0.75,0,1.25,0.06621199204319408
553,3,0,3,4,156,2,1,1,8,1145,1,1,1.0,0,1.0,0.13624454148471615
554,4,0,2,3,257,4,2,0,52,2073,1,3,0.4,1,1.0,0.12397491558128317
555,0,0,5,4,250,3,1,0,11,3373,1,2,1.25,0,0.6666666666666666,0.07411799584939223
556,1,0,5,4,189,5,1,1,3,3301,1,1,0.8333333333333334,1,0.6666666666666666,0.057255377158436836
557,2,0,3,3,255,2,0,1,7,3311,1,1,1.0,0,0.75,0.07701600724856539
558,4,0,2,3,198,2,2,1,28,3514,1,0,0.6666666666666666,0,1.0,0.056346044393853156
559,3,0,4,2,164,3,2,1,15,1489,1,2,1.0,0,0.4,0.11014103425117529
560,4,0,5,2,271,3,2,1,32,3785,1,0,1.25,0,0.3333333333333333,0.07159841479524438
561,0,0,3,1,185,2,2,0,34,3299,1,0,1.0,0,0.25,0.05607759927250682
562,1,0,2,5,157,6,0,0,17,1764,1,2,0.2857142857142857,1,1.6666666666666667,0.08900226757369614
563,2,0,3,2,137,2,2,1,17,1673,1,2,1.0,0,0.5,0.08188882247459653
564,4,0,3,3,229,3,1,1,14,2164,1,2,0.75,0,0.75,0.10582255083179297
565,3,0,3,3,234,2,2,0,39,2449,1,0,1.0,0,0.75,0.09554920375663536
566,4,2,4,3,216,2,1,1,52,3578,1,3,1.3333333333333333,0,0.6,0.06036892118501956
567,0,2,3,1,163,4,1,0,20,1940,1,2,0.6,1,0.25,0.08402061855670104
568,1,2,5,2,268,3,1,1,19,2526,1,2,1.25,0,0.3333333333333333,0.1060965954077593
